Experiment,i,Mass,Coupling,Signal_Strength
TPC5,56,3.419952e-01,1.291550e-06,31.788398
TPC5,68,1.110095e+00,2.154435e-06,0.000000
TPC4,70,1.000000e-02,3.593814e-06,657.305488
TPC5,69,2.000000e+00,2.154435e-06,0.000000
TPC5,46,3.419952e-01,7.742637e-07,147.732935
TPC5,3,5.848035e-02,1.000000e-07,0.133533
TPC5,76,3.419952e-01,3.593814e-06,0.000000
TPC4,62,3.245936e-02,2.154435e-06,5207.577676
TPC5,24,1.053610e-01,2.782559e-07,26.121961
TPC5,0,1.000000e-02,1.000000e-07,0.000394
TPC5,77,6.161550e-01,3.593814e-06,0.000000
TPC5,79,2.000000e+00,3.593814e-06,0.000000
TPC4,71,1.801648e-02,3.593814e-06,5422.755225
TPC5,78,1.110095e+00,3.593814e-06,0.000000
TPC5,13,5.848035e-02,1.668101e-07,1.033893
TPC4,90,1.000000e-02,1.000000e-05,39404.098351
TPC5,86,3.419952e-01,5.994843e-06,0.000000
TPC5,87,6.161550e-01,5.994843e-06,0.000000
TPC4,80,1.000000e-02,5.994843e-06,5089.291067
TPC4,93,5.848035e-02,1.000000e-05,1189850.089186
TPC5,88,1.110095e+00,5.994843e-06,0.000000
TPC5,89,2.000000e+00,5.994843e-06,0.000000
TPC4,91,1.801648e-02,1.000000e-05,324992.868501
TPC5,34,1.053610e-01,4.641589e-07,202.885512
TPC5,65,1.898235e-01,2.154435e-06,2343.707618
TPC5,44,1.053610e-01,7.742637e-07,1569.168576
TPC5,95,1.898235e-01,1.000000e-05,0.000000
TPC5,96,3.419952e-01,1.000000e-05,0.000000
TPC5,98,1.110095e+00,1.000000e-05,0.000000
TPC5,97,6.161550e-01,1.000000e-05,0.000000
TPC5,55,1.898235e-01,1.291550e-06,3202.904289
TPC5,99,2.000000e+00,1.000000e-05,0.000000
TPC5,11,1.801648e-02,1.668101e-07,0.025145
TPC5,1,1.801648e-02,1.000000e-07,0.003248
TPC5,85,1.898235e-01,5.994843e-06,29.915158
TPC5,10,1.000000e-02,1.668101e-07,0.003050
TPC5,2,3.245936e-02,1.000000e-07,0.024142
TPC5,75,1.898235e-01,3.593814e-06,815.401935
TPC5,45,1.898235e-01,7.742637e-07,1663.721308
TPC5,12,3.245936e-02,1.668101e-07,0.186926
TPC5,23,5.848035e-02,2.782559e-07,8.004922
TPC5,33,5.848035e-02,4.641589e-07,61.976835
TPC5,20,1.000000e-02,2.782559e-07,0.023615
TPC5,84,1.053610e-01,5.994843e-06,37052.145780
TPC5,43,5.848035e-02,7.742637e-07,479.842646
TPC5,94,1.053610e-01,1.000000e-05,17027.403715
TPC5,32,3.245936e-02,4.641589e-07,11.206411
TPC5,54,1.053610e-01,1.291550e-06,10911.001156
TPC5,31,1.801648e-02,4.641589e-07,1.507379
TPC5,30,1.000000e-02,4.641589e-07,0.182842
TPC5,64,1.053610e-01,2.154435e-06,39339.171828
TPC5,53,5.848035e-02,1.291550e-06,3713.812765
TPC5,41,1.801648e-02,7.742637e-07,11.671075
TPC5,22,3.245936e-02,2.782559e-07,1.447370
