Experiment,i,Mass,Coupling,Signal_Strength
OGTPC3,7,6.161550e-01,1.000000e-07,0.000000
OGTPC3,63,5.848035e-02,2.154435e-06,0.000000
OGTPC3,68,1.110095e+00,2.154435e-06,0.000000
OGTPC3,71,1.801648e-02,3.593814e-06,0.000000
OGTPC3,73,5.848035e-02,3.593814e-06,0.000000
OGTPC3,70,1.000000e-02,3.593814e-06,0.000000
OGTPC3,69,2.000000e+00,2.154435e-06,0.000000
OGTPC3,75,1.898235e-01,3.593814e-06,0.000000
OGTPC3,86,3.419952e-01,5.994843e-06,0.000000
OGTPC3,76,3.419952e-01,3.593814e-06,0.000000
OGTPC3,77,6.161550e-01,3.593814e-06,0.000000
OGTPC3,90,1.000000e-02,1.000000e-05,0.000000
OGTPC3,79,2.000000e+00,3.593814e-06,0.000000
OGTPC3,80,1.000000e-02,5.994843e-06,0.000000
OGTPC3,74,1.053610e-01,3.593814e-06,0.000000
OGTPC3,81,1.801648e-02,5.994843e-06,0.000000
OGTPC3,8,1.110095e+00,1.000000e-07,0.000000
OGTPC3,85,1.898235e-01,5.994843e-06,0.000000
OGTPC3,83,5.848035e-02,5.994843e-06,0.000000
OGTPC3,82,3.245936e-02,5.994843e-06,0.000000
OGTPC3,87,6.161550e-01,5.994843e-06,0.000000
OGTPC3,9,2.000000e+00,1.000000e-07,0.000000
OGTPC3,88,1.110095e+00,5.994843e-06,0.000000
OGTPC3,93,5.848035e-02,1.000000e-05,0.000000
OGTPC3,92,3.245936e-02,1.000000e-05,0.000000
OGTPC3,84,1.053610e-01,5.994843e-06,0.000000
OGTPC3,89,2.000000e+00,5.994843e-06,0.000000
OGTPC3,91,1.801648e-02,1.000000e-05,0.000000
OGTPC3,94,1.053610e-01,1.000000e-05,0.000000
OGTPC3,97,6.161550e-01,1.000000e-05,0.000000
OGTPC3,95,1.898235e-01,1.000000e-05,0.000000
TPC2,1,1.801648e-02,1.000000e-07,0.003610
OGTPC3,96,3.419952e-01,1.000000e-05,0.000000
OGTPC3,99,2.000000e+00,1.000000e-05,0.000000
OGTPC3,98,1.110095e+00,1.000000e-05,0.000000
TPC2,29,2.000000e+00,2.782559e-07,0.000205
TPC2,28,1.110095e+00,2.782559e-07,0.066861
TPC2,17,6.161550e-01,1.668101e-07,1.501001
TPC2,15,1.898235e-01,1.668101e-07,10.315694
TPC2,21,1.801648e-02,2.782559e-07,0.217005
TPC2,25,1.898235e-01,2.782559e-07,53.151892
TPC2,18,1.110095e+00,1.668101e-07,0.018975
TPC2,19,2.000000e+00,1.668101e-07,0.000148
